"419006","2472-5854","IISE Transactions","10.1080/24725854.2018.1448491","Systemic risk in a mean-field model of interbank lending with self-exciting shocks","Informa UK Limited","50","9","28","0","2018","bwl"
"419007","2472-5854","IISE Transactions","10.1080/24725854.2018.1508929","Line Side Placement for Shorter Assembly Line Worker Paths","Informa UK Limited","50","9","0","0","2018","bwl"
"419008","2472-5854","IISE Transactions","10.1080/24725854.2017.1299952","Detecting entropy increase in categorical data using maximum entropy distribution approximations","Informa UK Limited","49","8","25","3","2017","bwl"
"419009","2472-5854","IISE Transactions","10.1080/24725854.2018.1450540","Disaster relief routing under uncertainty: A robust optimization approach","Informa UK Limited","49","8","56","0","2017","bwl"
"419010","2472-5854","IISE Transactions","10.1080/24725854.2018.1493244","Augmented reality technology in the manufacturing industry: a review of the last decade","Informa UK Limited","49","8","0","0","2017","bwl"
"419011","2472-5854","IISE Transactions","10.1080/24725854.2017.1355125","Demand fulfillment probability in a multi-item inventory system with limited historical data","Informa UK Limited","49","12","24","1","2017","bwl"
"419012","2472-5854","IISE Transactions","10.1080/24725854.2018.1540901","An Adaptive Fused Sampling Approach of High-Accuracy Data in the Presence of Low-Accuracy Data","Informa UK Limited","49","12","0","0","2017","bwl"
"419013","2472-5854","IISE Transactions","10.1080/24725854.2018.1542544","Extended Open Shop Scheduling with Resource Constraints: Appointment Scheduling for Integrated Practice Units","Informa UK Limited","49","12","1","0","2017","bwl"
"419014","2472-5854","IISE Transactions","10.1080/24725854.2018.1542543","Robust and Energy Efficient Trajectories for Robots in a Common Workspace Setting","Informa UK Limited","49","12","0","0","2017","bwl"
"419015","2472-5854","IISE Transactions","10.1080/24725854.2018.1540900","Pre-positioning of relief items under road/facility vulnerability with concurrent restoration and relief transportation","Informa UK Limited","49","12","0","0","2017","bwl"
"419016","2472-5854","IISE Transactions","10.1080/24725854.2018.1542545","An uncertain target-oriented QFD approach to service design based on service standardization with an application to bank window service","Informa UK Limited","49","12","0","0","2017","bwl"
"419017","2472-5854","IISE Transactions","10.1080/24725854.2018.1550692","Optimization–Based Decoding Algorithms for LDPC Convolutional Codes in Communication Systems","Informa UK Limited","49","12","0","0","2017","bwl"
"419018","2472-5854","IISE Transactions","10.1080/0740817x.2016.1217102","Interval estimation fork-out-of-nload-sharing systems","Informa UK Limited","49","3","40","7","2017","bwl"
"419019","2472-5854","IISE Transactions","10.1080/0740817x.2016.1224959","Optimal planning of unpunctual preventive maintenance","Informa UK Limited","49","2","36","2","2017","bwl"
"419020","2472-5854","IISE Transactions","10.1080/24725854.2016.1269976","The value of service rate flexibility in an M/M/1 queue with admission control","Informa UK Limited","49","6","24","2","2017","bwl"
"419021","2472-5854","IISE Transactions","10.1080/24725854.2017.1320599","A distribution-based functional linear model for reliability analysis of advanced high-strength dual-phase steels by utilizing material microstructure images","Informa UK Limited","49","9","43","4","2017","bwl"
"419022","2472-5854","IISE Transactions","10.1080/24725854.2017.1374580","Solving the single and multiple asymmetric Traveling Salesmen Problems by generating subtour elimination constraints from integer solutions","Informa UK Limited","50","1","28","1","2018","bwl"
"419023","2472-5854","IISE Transactions","10.1080/24725854.2018.1491075","Detecting changes in transient complex systems via dynamic network inference","Informa UK Limited","50","1","0","0","2018","bwl"
"419024","2472-5854","IISE Transactions","10.1080/24725854.2018.1508928","Sequential Laplacian Regularized V-Optimal Design of Experiments for Response Surface Modeling of Expensive Tests: An Application in Wind Tunnel Testing","Informa UK Limited","50","1","0","0","2018","bwl"
"419025","2472-5854","IISE Transactions","10.1080/24725854.2018.1504356","Modeling of a Three-Dimensional Dynamic Thermal Field under Grid-Based Sensor Networks in Grain Storage","Informa UK Limited","50","1","0","0","2018","bwl"
"419026","2472-5854","IISE Transactions","10.1080/24725854.2016.1263769","Two-dimensional aggregate warranty demand forecasting under sales uncertainty","Informa UK Limited","49","5","37","4","2017","bwl"
"419027","2472-5854","IISE Transactions","10.1080/24725854.2018.1448490","Optimal warranty design and post-warranty maintenance for products subject to stochastic degradation","Informa UK Limited","50","10","48","3","2018","bwl"
"419028","2472-5854","IISE Transactions","10.1080/24725854.2016.1271963","Allocation of reliability--redundancy and spares inventory under Poisson fleet expansion","Informa UK Limited","49","7","36","3","2017","bwl"
"419029","2472-5854","IISE Transactions","10.1080/24725854.2017.1300358","Modeling for the equitable and effective distribution of food donations under stochastic receiving capacities","Informa UK Limited","49","6","33","6","2017","bwl"
"419030","2472-5854","IISE Transactions","10.1080/24725854.2016.1269977","A linear weighted (n, f, k) system for non-homogeneous Markov-dependent components","Informa UK Limited","49","7","28","3","2017","bwl"
"419031","2472-5854","IISE Transactions","10.1080/24725854.2017.1335919","Generalized control-limit preventive repair policies for deteriorating cold and warm standby Markovian systems","Informa UK Limited","49","11","44","1","2017","bwl"
"419032","2472-5854","IISE Transactions","10.1080/24725854.2018.1504355","Metamodel-based Optimization of Stochastic Computer Models for Engineering Design under Uncertain Objective Function","Informa UK Limited","49","11","0","0","2017","bwl"
"419033","2472-5854","IISE Transactions","10.1080/24725854.2018.1504358","Reliability evaluation of a stochastic-flow network in terms of minimal paths with budget constraint","Informa UK Limited","49","11","0","0","2017","bwl"
"419034","2472-5854","IISE Transactions","10.1080/24725854.2017.1336684","Strategic design of multiple lifecycle products for remanufacturing operations","Informa UK Limited","49","10","67","5","2017","bwl"
"419035","2472-5854","IISE Transactions","10.1080/24725854.2018.1451012","Weakly correlated profile monitoring based on sparse multi-channel functional principal component analysis","Informa UK Limited","50","10","29","1","2018","bwl"
"419036","2472-5854","IISE Transactions","10.1080/0740817x.2016.1237061","A sample gradient-based algorithm for a multiple-OR and PACU surgery scheduling problem","Informa UK Limited","49","4","48","4","2017","bwl"
"419037","2472-5854","IISE Transactions","10.1080/24725854.2017.1382749","Incorporating risk preferences in stochastic noncooperative games","Informa UK Limited","50","1","42","1","2018","bwl"
"419038","2472-5854","IISE Transactions","10.1080/0740817x.2016.1241455","Causation-based process monitoring and diagnosis for multivariate categorical processes","Informa UK Limited","49","3","32","1","2017","bwl"
"419039","2472-5854","IISE Transactions","10.1080/24725854.2018.1458268","Theoretical modelling and prediction of surface roughness for hybrid additive–subtractive manufacturing processes","Informa UK Limited","49","3","41","1","2017","bwl"
"419040","2472-5854","IISE Transactions","10.1080/24725854.2018.1539280","Space-efficient Layouts for Block Stacking Warehouses","Informa UK Limited","49","3","0","0","2017","bwl"
"419041","2472-5854","IISE Transactions","10.1080/24725854.2018.1538594","Parametric demand learning with limited price explorations in a backlog stochastic inventory system","Informa UK Limited","49","3","0","0","2017","bwl"
"419042","2472-5854","IISE Transactions","10.1080/24725854.2018.1530486","Nonparametric Monitoring of Multiple Count Data","Informa UK Limited","49","3","0","0","2017","bwl"
"419043","2472-5854","IISE Transactions","10.1080/0740817x.2016.1217101","On the discretized Dubins Traveling Salesman Problem","Informa UK Limited","49","2","39","6","2017","bwl"
"419044","2472-5854","IISE Transactions","10.1080/24725854.2016.1264646","Scalable prognostic models for large-scale condition monitoring applications","Informa UK Limited","49","7","36","4","2017","bwl"
"419045","2472-5854","IISE Transactions","10.1080/24725854.2017.1299958","An approach based on robust optimization and decision rules for analyzing real options in engineering systems design","Informa UK Limited","49","8","64","3","2017","bwl"
"419046","2472-5854","IISE Transactions","10.1080/0740817x.2016.1189627","An approach for analyzing and managing flexibility in engineering systems design based on decision rules and multistage stochastic programming","Informa UK Limited","49","1","38","11","2017","bwl"
"419047","2472-5854","IISE Transactions","10.1080/24725854.2018.1437301","Design of multi-component periodic maintenance programs with single-component models","Informa UK Limited","50","7","31","1","2018","bwl"
"419048","2472-5854","IISE Transactions","10.1080/24725854.2018.1539888","A Newsvendor Model with Autocorrelated Demand under A Time-Consistent Dynamic CVaR Measure","Informa UK Limited","50","7","0","0","2018","bwl"
"419049","2472-5854","IISE Transactions","10.1080/24725854.2018.1444297","Rough volatility: Evidence from option prices","Informa UK Limited","50","9","23","4","2018","bwl"
"419050","2472-5854","IISE Transactions","10.1080/24725854.2017.1312037","Integrated maintenance and spare part optimization for moving assets","Informa UK Limited","50","3","39","2","2018","bwl"
"419051","2472-5854","IISE Transactions","10.1080/24725854.2017.1303764","Product line design considering competition by bilevel optimization of a Stackelberg–Nash game","Informa UK Limited","49","8","61","2","2017","bwl"
"419052","2472-5854","IISE Transactions","10.1080/24725854.2017.1318229","Capacity planning for mega container terminals with multi-objective and multi-fidelity simulation optimization","Informa UK Limited","49","9","37","3","2017","bwl"
"419053","2472-5854","IISE Transactions","10.1080/24725854.2017.1417656","In-situ monitoring of melt pool images for porosity prediction in directed energy deposition processes","Informa UK Limited","49","9","62","8","2017","bwl"
"419054","2472-5854","IISE Transactions","10.1080/24725854.2017.1390800","Performance evaluation of a production line operated under an echelon buffer policy","Informa UK Limited","50","3","46","1","2018","bwl"
"419055","2472-5854","IISE Transactions","10.1080/0740817x.2016.1234731","Strategic emergency preparedness network design integrating supply and demand sides in a multi-objective approach","Informa UK Limited","49","4","38","7","2017","bwl"
"419056","2472-5854","IISE Transactions","10.1080/0740817x.2016.1224960","Bike-sharing systems: User dissatisfaction in the presence of unusable bicycles","Informa UK Limited","49","2","26","10","2017","bwl"
"419057","2472-5854","IISE Transactions","10.1080/24725854.2018.1452082","An adaptive two-stage dual metamodeling approach for stochastic simulation experiments","Informa UK Limited","50","9","65","1","2018","bwl"
"419058","2472-5854","IISE Transactions","10.1080/24725854.2018.1450541","Auction-based city logistics synchronization","Informa UK Limited","50","9","40","1","2018","bwl"
"419059","2472-5854","IISE Transactions","10.1080/0740817x.2016.1189629","Accelerated process optimization for laser-based additive manufacturing by leveraging similar prior studies","Informa UK Limited","49","1","46","7","2017","bwl"
"419060","2472-5854","IISE Transactions","10.1080/0740817x.2016.1213466","Game-theoretic models for electric distribution resiliency/reliability from a multiple stakeholder perspective","Informa UK Limited","49","2","30","4","2017","bwl"
"419061","2472-5854","IISE Transactions","10.1080/24725854.2017.1397856","Reliability for k-out-of-n:F balanced systems with m sectors","Informa UK Limited","50","5","22","2","2018","bwl"
"419062","2472-5854","IISE Transactions","10.1080/24725854.2017.1415490","Mitigating a pyro-terror attack using fuel treatment","Informa UK Limited","50","6","39","2","2018","bwl"
"419063","2472-5854","IISE Transactions","10.1080/24725854.2017.1415490","Mitigating a pyro-terror attack using fuel treatment","Informa UK Limited","50","6","39","2","2018","bwl"
"419064","2472-5854","IISE Transactions","10.1080/24725854.2017.1415490","Mitigating a pyro-terror attack using fuel treatment","Informa UK Limited","50","6","39","2","2018","bwl"
"419065","2472-5854","IISE Transactions","10.1080/24725854.2017.1415490","Mitigating a pyro-terror attack using fuel treatment","Informa UK Limited","50","6","39","2","2018","bwl"
"419066","2472-5854","IISE Transactions","10.1080/24725854.2017.1415490","Mitigating a pyro-terror attack using fuel treatment","Informa UK Limited","50","6","39","2","2018","bwl"
"419067","2472-5854","IISE Transactions","10.1080/24725854.2017.1415490","Mitigating a pyro-terror attack using fuel treatment","Informa UK Limited","50","6","39","2","2018","bwl"
"419068","2472-5854","IISE Transactions","10.1080/24725854.2017.1415490","Mitigating a pyro-terror attack using fuel treatment","Informa UK Limited","50","6","39","2","2018","bwl"
"419069","2472-5854","IISE Transactions","10.1080/24725854.2017.1415490","Mitigating a pyro-terror attack using fuel treatment","Informa UK Limited","50","6","39","2","2018","bwl"
"419070","2472-5854","IISE Transactions","10.1080/24725854.2017.1415490","Mitigating a pyro-terror attack using fuel treatment","Informa UK Limited","50","6","39","2","2018","bwl"
"419071","2472-5854","IISE Transactions","10.1080/24725854.2017.1415490","Mitigating a pyro-terror attack using fuel treatment","Informa UK Limited","50","6","39","2","2018","bwl"
"472731","0022-4065","Journal of Quality Technology","10.1080/00224065.2018.1404874","Acceptance Sampling in Quality Control, Third Edition","Informa UK Limited","32","2","6","0","2013","bwl"
"472732","0022-4065","Journal of Quality Technology","10.1080/00224065.2018.1404872","Statistical Methods for Quality Assurance: Basics, Measurement, Control, Capability, and Improvement, Second Edition","Informa UK Limited","32","2","0","0","2013","bwl"
"472733","0022-4065","Journal of Quality Technology","10.1080/00224065.2018.1420755","Next Editor of the Journal of Quality Technology: Dr. Bianca Colosimo","Informa UK Limited","50","1","0","0","2018","bwl"
"472734","0022-4065","Journal of Quality Technology","10.1080/00224065.2018.1404883","Discussion","Informa UK Limited","50","1","4","0","2018","bwl"
"472735","0022-4065","Journal of Quality Technology","10.1080/00224065.2018.1404882","Discussion","Informa UK Limited","50","1","1","0","2018","bwl"
"472736","0022-4065","Journal of Quality Technology","10.1080/00224065.2018.1404334","Discussion","Informa UK Limited","50","1","9","0","2018","bwl"
"472737","0022-4065","Journal of Quality Technology","10.1080/00224065.2018.1404881","50 years of the Journal of Quality Technology","Informa UK Limited","50","1","18","0","2018","bwl"
"472738","0022-4065","Journal of Quality Technology","10.1080/00224065.2018.1404880","Rejoinder","Informa UK Limited","50","1","2","0","2018","bwl"
"472739","0022-4065","Journal of Quality Technology","10.1080/00224065.2018.1406770","A comparison of traditional and maximum likelihood approaches to estimating thermal indices for polymeric materials","Informa UK Limited","50","1","17","0","2018","bwl"
"472740","0022-4065","Journal of Quality Technology","10.1080/00224065.2018.1404886","Discussion","Informa UK Limited","50","1","16","0","2018","bwl"
"472741","0022-4065","Journal of Quality Technology","10.1080/00224065.2018.1404878","Discussion","Informa UK Limited","50","1","1","0","2018","bwl"
"472742","0022-4065","Journal of Quality Technology","10.1080/00224065.2018.1404314","Process tracking and monitoring based on discrete jumping model","Informa UK Limited","50","1","19","0","2018","bwl"
"472743","0022-4065","Journal of Quality Technology","10.1080/00224065.2018.1404877","Discussion","Informa UK Limited","50","1","1","0","2018","bwl"
"472744","0022-4065","Journal of Quality Technology","10.1080/00224065.2018.1404327","Dimension reduction for a multivariate time series process of a regenerative glass furnace","Informa UK Limited","50","1","36","0","2018","bwl"
"472745","0022-4065","Journal of Quality Technology","10.1080/00224065.2018.1404316","Response modelling approach to robust parameter design methodology using supersaturated designs","Informa UK Limited","50","1","15","0","2018","bwl"
"472746","0022-4065","Journal of Quality Technology","10.1080/00224065.2017.11917995","Improved Shewhart-Type Charts for Monitoring Times Between Events","Informa UK Limited","49","3","41","2","2017","bwl"
"472747","0022-4065","Journal of Quality Technology","10.1080/00224065.2013.11917927","More Pitfalls of Accelerated Tests","Informa UK Limited","45","3","29","4","2013","bwl"
"472748","0022-4065","Journal of Quality Technology","10.1080/00224065.2018.1436830","Weighted EWMA charts for monitoring type I censored Weibull lifetimes","Informa UK Limited","50","2","19","0","2018","bwl"
"472749","0022-4065","Journal of Quality Technology","10.1080/00224065.2014.11917974","A Gaussian Process Control Chart for Monitoring Autocorrelated Process Data","Informa UK Limited","46","4","22","1","2014","bwl"
"472750","0022-4065","Journal of Quality Technology","10.1080/00224065.2012.11917878","System Monitoring with Real-Time Contrasts","Informa UK Limited","44","1","40","3","2012","bwl"
"472751","0022-4065","Journal of Quality Technology","10.1080/00224065.2013.11917922","Spatial Control Charts for the Mean","Informa UK Limited","45","2","34","1","2013","bwl"
"472752","0022-4065","Journal of Quality Technology","10.1080/00224065.2013.11917944","Control Charts for Simultaneous Monitoring of Unknown Mean and Variance of Normally Distributed Processes","Informa UK Limited","45","4","23","9","2013","bwl"
"472753","0022-4065","Journal of Quality Technology","10.1080/00224065.2015.11918123","Control Charts for Simultaneous Monitoring of Parameters of a Shifted Exponential Distribution","Informa UK Limited","47","2","20","8","2015","bwl"
"472754","0022-4065","Journal of Quality Technology","10.1080/00224065.2013.11917938","Phase I Distribution-Free Analysis of Univariate Data","Informa UK Limited","45","3","26","3","2013","bwl"
"472755","0022-4065","Journal of Quality Technology","10.1080/00224065.2014.11917969","An Overview of Phase I Analysis for Process Improvement and Monitoring","Informa UK Limited","46","3","91","38","2014","bwl"
"472756","0022-4065","Journal of Quality Technology","10.1080/00224065.2011.11917856","Analyzing the Effect of Process Parameters on the Shape of 3D Profiles","Informa UK Limited","43","3","35","3","2011","bwl"
"472757","0022-4065","Journal of Quality Technology","10.1080/00224065.2015.11918136","Optimal Design of Blocked Experiments in the Presence of Supplementary Information About the Blocks","Informa UK Limited","47","4","37","2","2015","bwl"
"472758","0022-4065","Journal of Quality Technology","10.1080/00224065.2014.11917954","A Control Chart Based on A Nonparametric Multivariate Change-Point Model","Informa UK Limited","46","1","21","3","2014","bwl"
"472759","0022-4065","Journal of Quality Technology","10.1080/00224065.2011.11917857","Profile Monitoring with Binary Data and Random Predictors","Informa UK Limited","43","3","32","10","2011","bwl"
"472760","0022-4065","Journal of Quality Technology","10.1080/00224065.2018.1474696","Sequential design of an injection molding process using a calibrated predictor","Informa UK Limited","50","3","34","0","2018","bwl"
"472761","0022-4065","Journal of Quality Technology","10.1080/00224065.2018.1488455","Editors’ note for special issue: “Quality engineering in advanced manufacturing”","Informa UK Limited","50","3","0","0","2018","bwl"
"472762","0022-4065","Journal of Quality Technology","10.1080/00224065.2018.1474687","Phase I monitoring of optical profiles with application in low-emittance glass manufacturing","Informa UK Limited","50","3","43","0","2018","bwl"
"472763","0022-4065","Journal of Quality Technology","10.1080/00224065.2018.1489042","A Bayesian hierarchical model for quantitative and qualitative responses","Informa UK Limited","50","3","26","0","2018","bwl"
"472764","0022-4065","Journal of Quality Technology","10.1080/00224065.2018.1487726","Opportunities and challenges of quality engineering for additive manufacturing","Informa UK Limited","50","3","92","0","2018","bwl"
"472765","0022-4065","Journal of Quality Technology","10.1080/00224065.2018.1474689","Uncertainty quantification of machining simulations using an in situ emulator","Informa UK Limited","50","3","20","0","2018","bwl"
"472766","0022-4065","Journal of Quality Technology","10.1080/00224065.2015.11918130","Analysis of Reliability Experiments with Random Blocks and Subsampling","Informa UK Limited","47","3","12","6","2015","bwl"
"472767","0022-4065","Journal of Quality Technology","10.1080/00224065.2014.11917963","Introduction to Statistical Process Control","Informa UK Limited","46","2","5","1","2014","bwl"
"472768","0022-4065","Journal of Quality Technology","10.1080/00224065.2011.11917870","Robust Location Estimators for the Ū Control Chart","Informa UK Limited","43","4","16","7","2011","bwl"
"472769","0022-4065","Journal of Quality Technology","10.1080/00224065.2013.11917921","Definitive Screening Designs with Added Two-Level Categorical Factors","Informa UK Limited","45","2","8","16","2013","bwl"
"472770","0022-4065","Journal of Quality Technology","10.1080/00224065.2016.11918163","Planning Fatigue Tests for Polymer Composites","Informa UK Limited","48","3","27","3","2016","bwl"
"472771","0022-4065","Journal of Quality Technology","10.1080/00224065.2018.1436839","Uncertainty quantification for monotone stochastic degradation models","Informa UK Limited","50","2","38","3","2018","bwl"
"472772","0022-4065","Journal of Quality Technology","10.1080/00224065.2014.11917957","Design and Evaluation of Accelerated Life Testing Plans with Dual Objectives","Informa UK Limited","46","2","28","3","2014","bwl"
"472773","0022-4065","Journal of Quality Technology","10.1080/00224065.2011.11917868","A Burn-In Scheme Based on Percentiles of the Residual Life","Informa UK Limited","43","4","32","4","2011","bwl"
"472774","0022-4065","Journal of Quality Technology","10.1080/00224065.2015.11918110","Applied Reliability Engineering and Risk Analysis: Probabilistic Models and Statistical Inference","Informa UK Limited","47","1","0","0","2015","bwl"
"472775","0022-4065","Journal of Quality Technology","10.1080/00224065.2015.11918128","Inverting Tolerance Bounds for Confidence on a Specified Proportion of a Population Meeting a Specification","Informa UK Limited","47","3","9","0","2015","bwl"
"472776","0022-4065","Journal of Quality Technology","10.1080/00224065.2015.11918109","Applied Reliability, 3rd edition","Informa UK Limited","47","1","10","0","2015","bwl"
"472777","0022-4065","Journal of Quality Technology","10.1080/00224065.2015.11918105","Identification of Dispersion Effects from Partially Replicated Two-Level Factorial Designs","Informa UK Limited","47","1","20","0","2015","bwl"
"472778","0022-4065","Journal of Quality Technology","10.1080/00224065.2015.11918108","Quality Improvement through Planned Experimentation, 3rd edition","Informa UK Limited","47","1","3","0","2015","bwl"
"472779","0022-4065","Journal of Quality Technology","10.1080/00224065.2015.11918111","The Case Against Normal Plots of Effects","Informa UK Limited","47","2","7","1","2015","bwl"
"472780","0022-4065","Journal of Quality Technology","10.1080/00224065.2014.11917978","Modern Industrial Statistics: With Applications in R, MINITAB, and JMP, 2nd edition","Informa UK Limited","46","4","1","0","2014","bwl"
"472781","0022-4065","Journal of Quality Technology","10.1080/00224065.2014.11917976","CUSUM Charts for Monitoring the Characteristic Life of Censored Weibull Lifetimes","Informa UK Limited","46","4","17","4","2014","bwl"
"472782","0022-4065","Journal of Quality Technology","10.1080/00224065.2015.11918116","Discussion: On Daniel Plots","Informa UK Limited","47","2","6","0","2015","bwl"
"472783","0022-4065","Journal of Quality Technology","10.1080/00224065.2015.11918117","Discussion","Informa UK Limited","47","2","19","0","2015","bwl"
"472784","0022-4065","Journal of Quality Technology","10.1080/00224065.2015.11918119","Rejoinder","Informa UK Limited","47","2","3","0","2015","bwl"
"472785","0022-4065","Journal of Quality Technology","10.1080/00224065.2011.11917863","The Practical Application of the Process Capability Study","Informa UK Limited","43","3","0","0","2011","bwl"
"472786","0022-4065","Journal of Quality Technology","10.1080/00224065.2015.11918118","Discussion","Informa UK Limited","47","2","4","0","2015","bwl"
"472787","0022-4065","Journal of Quality Technology","10.1080/00224065.2015.11918144","Index","Informa UK Limited","47","4","0","0","2015","bwl"
"472788","0022-4065","Journal of Quality Technology","10.1080/00224065.2011.11917854","Bayesian Ideas and Data Analysis: An Introduction for Scientists and Statisticians,","Informa UK Limited","43","2","2","0","2011","bwl"
"472789","0022-4065","Journal of Quality Technology","10.1080/00224065.2014.11917975","Parametric Yield Modeling Using Hidden Variable Logistic Regression","Informa UK Limited","46","4","19","0","2014","bwl"
"472790","0022-4065","Journal of Quality Technology","10.1080/00224065.2011.11917864","Design of Experiments: An Introduction Based on Linear Models","Informa UK Limited","43","3","0","0","2011","bwl"
"472791","0022-4065","Journal of Quality Technology","10.1080/00224065.2015.11918143","Reliability Engineering","Informa UK Limited","47","4","3","0","2015","bwl"
"472792","0022-4065","Journal of Quality Technology","10.1080/00224065.2011.11917855","Bias and Causation: Models and Judgment for Valid Comparisons","Informa UK Limited","43","2","0","0","2011","bwl"
"472793","0022-4065","Journal of Quality Technology","10.1080/00224065.2011.11917862","Common Errors in Statistics, 3rd edition","Informa UK Limited","43","3","0","0","2011","bwl"
"472794","0022-4065","Journal of Quality Technology","10.1080/00224065.2014.11917980","Index","Informa UK Limited","46","4","0","0","2014","bwl"
"472795","0022-4065","Journal of Quality Technology","10.1080/00224065.2014.11917981","Editorial Collaborators","Informa UK Limited","46","4","0","0","2014","bwl"
"472796","0022-4065","Journal of Quality Technology","10.1080/00224065.2013.11917940","George E. P. Box (1919-2013)","Informa UK Limited","45","3","10","0","2013","bwl"
"472797","0022-4065","Journal of Quality Technology","10.1080/00224065.2011.11917858","A Bayesian Hierarchical Power Law Process Model for Multiple Repairable Systems with an Application to Supercomputer Reliability","Informa UK Limited","43","3","27","1","2011","bwl"
"472798","0022-4065","Journal of Quality Technology","10.1080/00224065.2011.11917853","On the Inverse Gamma as a Survival Distribution","Informa UK Limited","43","2","27","0","2011","bwl"
"472799","0022-4065","Journal of Quality Technology","10.1080/00224065.2015.11918138","Bayesian Life Test Planning for Log-Location-Scale Family of Distributions","Informa UK Limited","47","4","35","5","2015","bwl"
"472800","0022-4065","Journal of Quality Technology","10.1080/00224065.2013.11917941","A Framework for Initial Experimental Design in the Presence of Competing Prior Knowledge","Informa UK Limited","45","4","20","0","2013","bwl"
"472801","0022-4065","Journal of Quality Technology","10.1080/00224065.2013.11917950","Editorial Collaborators","Informa UK Limited","45","4","0","0","2013","bwl"
"472802","0022-4065","Journal of Quality Technology","10.1080/00224065.2012.11917901","Methods and Applications of Statistics in Engineering, Quality Control, and the Physical Sciences","Informa UK Limited","44","3","1","0","2012","bwl"
"472803","0022-4065","Journal of Quality Technology","10.1080/00224065.2012.11917893","Time Series Analysis and Forecasting by Example","Informa UK Limited","44","2","2","0","2012","bwl"
"472804","0022-4065","Journal of Quality Technology","10.1080/00224065.2013.11917942","Tips for Analyzing Nonregular Fractional Factorial Experiments","Informa UK Limited","45","4","40","2","2013","bwl"
"472805","0022-4065","Journal of Quality Technology","10.1080/00224065.2013.11917930","Discussion","Informa UK Limited","45","3","0","0","2013","bwl"
"472806","0022-4065","Journal of Quality Technology","10.1080/00224065.2012.11917890","Confidence Bands for the Reliability Function of a Two-Parameter Exponential Model","Informa UK Limited","44","2","19","1","2012","bwl"
"472807","0022-4065","Journal of Quality Technology","10.1080/00224065.2013.11917932","Discussion","Informa UK Limited","45","3","4","0","2013","bwl"
"472808","0022-4065","Journal of Quality Technology","10.1080/00224065.2013.11917931","Discussion","Informa UK Limited","45","3","0","0","2013","bwl"
"472809","0022-4065","Journal of Quality Technology","10.1080/00224065.2011.11917875","Editorial Collaborators","Informa UK Limited","43","4","0","0","2011","bwl"
"472810","0022-4065","Journal of Quality Technology","10.1080/00224065.2011.11917871","Applied Bayesian Hierarchical Methods","Informa UK Limited","43","4","0","0","2011","bwl"
"472811","0022-4065","Journal of Quality Technology","10.1080/00224065.2012.11917911","Editorial Collaborators","Informa UK Limited","44","4","0","0","2012","bwl"
"472812","0022-4065","Journal of Quality Technology","10.1080/00224065.2012.11917909","Effective FMEAs: Achieving Safe, Reliable, and Economical Products and Processes Using Failure Mode and Effects Analysis","Informa UK Limited","44","4","0","0","2012","bwl"
"472813","0022-4065","Journal of Quality Technology","10.1080/00224065.2013.11917935","Rejoinder","Informa UK Limited","45","3","5","0","2013","bwl"
"472814","0022-4065","Journal of Quality Technology","10.1080/00224065.2013.11917939","Point-Source Detection Using Gamma-Ray Spectra in Radiation-Portal Monitoring","Informa UK Limited","45","3","16","0","2013","bwl"
"472815","0022-4065","Journal of Quality Technology","10.1080/00224065.2013.11917926","Integrating Analytical Models with Finite-Element Models: An Application in Micromachining","Informa UK Limited","45","2","31","0","2013","bwl"
"472816","0022-4065","Journal of Quality Technology","10.1080/00224065.2013.11917919","Probabilistic Reliability Models","Informa UK Limited","45","1","0","0","2013","bwl"
"472817","0022-4065","Journal of Quality Technology","10.1080/00224065.2013.11917918","Using the Weibull Distribution: Reliability, Modeling, and Inference","Informa UK Limited","45","1","2","0","2013","bwl"
"472818","0022-4065","Journal of Quality Technology","10.1080/00224065.2012.11917885","Data Mining for Business Intelligence–Concepts, Techniques, and Applications in Microsoft Office Excel® with XLMiner®","Informa UK Limited","44","1","0","0","2012","bwl"
"472819","0022-4065","Journal of Quality Technology","10.1080/00224065.2012.11917884","A Journey to Quality Leadership–Quality3","Informa UK Limited","44","1","1","0","2012","bwl"
"472820","0022-4065","Journal of Quality Technology","10.1080/00224065.2012.11917876","Announcement from the Editor","Informa UK Limited","44","1","0","0","2012","bwl"
"472821","0022-4065","Journal of Quality Technology","10.1080/00224065.2013.11917925","Gaining Physical Insights from Degradation Data","Informa UK Limited","45","2","8","3","2013","bwl"
"472822","0022-4065","Journal of Quality Technology","10.1080/00224065.2013.11917924","Optimal Blocking for General Resolution-3 Designs","Informa UK Limited","45","2","23","1","2013","bwl"
"472823","0022-4065","Journal of Quality Technology","10.1080/00224065.2013.11917920","Statistical Monitoring of Complex Multivariate Processes with Applications in Industrial Process Control","Informa UK Limited","45","1","0","0","2013","bwl"
"472824","0022-4065","Journal of Quality Technology","10.1080/00224065.2012.11917908","Reliability Engineering, 2nd edition","Informa UK Limited","44","4","0","0","2012","bwl"
"472825","0022-4065","Journal of Quality Technology","10.1080/00224065.2012.11917879","Bayesian Inference for the Piecewise Exponential Model for the Reliability of Multiple Repairable Systems","Informa UK Limited","44","1","31","1","2012","bwl"
"472826","0022-4065","Journal of Quality Technology","10.1080/00224065.2017.11918181","CME Analysis: A New Method for Unraveling Aliased Effects in Two-Level Fractional Factorial Experiments","Informa UK Limited","49","1","14","4","2017","bwl"
